date,place,feature,number,casual,transect,species,quantity,confidence,no_flowers,notes
07-05-2021,Schwanengasse,area,2,,,ranunculus bulbosus,patches,2,,
07-05-2021,Schwanengasse,area,2,,,sonchus oleraceus,patches,2,,
07-05-2021,Schwanengasse,area,2,,,Capsella bursa-pastoris,scattered,1,,
07-05-2021,Schwanengasse,area,2,,,senecio inaequidens,1  patch,2,,
07-05-2021,Schwanengasse,area,3,,,sanguisorba minor,Some % of cover,1,,
07-05-2021,Schwanengasse,area,3,,,plantago media,scattered,2,,
07-05-2021,Schwanengasse,area,3,,,vicia sativa,scattered,1,,
07-05-2021,Schwanengasse,area,3,,,taraxacum,scattered,1,,
07-05-2021,Schwanengasse,area,3,,,plantago lanceolata,scattered,2,,
07-05-2021,Schwanengasse,area,3,,,tussilago farfara,Signficant % of cover,2,,
07-05-2021,Schwanengasse,area,3,,,cerastium glomeratum,scattered,1,,
07-05-2021,Schwanengasse,area,3,,,galium aparine,Some % of cover,1,,
07-05-2021,Schwanengasse,area,3,,,sonchus asper,patches,2,,
07-05-2021,Schwanengasse,area,3,,,lotus corniculatus,Some % of cover,2,,
07-05-2021,Schwanengasse,area,3,,,geranium dissectum,1  patch,2,,
07-05-2021,Schwanengasse,area,3,,,salvia pratensis,1  patch,2,,
07-05-2021,Schwanengasse,area,3,,,Capsella bursa-pastoris,scattered,1,,
07-05-2021,Schwanengasse,madretschkanal,2,,,Crataegus monogyna,1  patch,2,,
07-05-2021,Schwanengasse,madretschkanal,2,,,Sambucus nigra,1  patch,1,,
07-05-2021,Schwanengasse,madretschkanal,2,,,sisymbrium officinale,1 big patch,2,,
07-05-2021,Schwanengasse,madretschkanal,2,,,glechoma hederacea,,,,
07-05-2021,Schwanengasse,madretschkanal,2,,,taraxacum,,,,
07-05-2021,Schwanengasse,madretschkanal,2,,,ranunculus acris,,,,
07-05-2021,Schwanengasse,madretschkanal,2,,,knautia arvensis,,,,
07-05-2021,Schwanengasse,madretschkanal,2,,,crepis biennis,,,,
07-05-2021,Schwanengasse,madretschkanal,2,,,galium mollugo,,,,
07-05-2021,Schwanengasse,madretschkanal,2,,,urtica dioica,,,,
07-05-2021,Schwanengasse,madretschkanal,1,,,Sambucus nigra,several,2,,
07-05-2021,Schwanengasse,madretschkanal,1,,,Crataegus monogyna,Signficant % of cover,2,,
07-05-2021,Schwanengasse,madretschkanal,1,,,taraxacum,scattered,1,,
07-05-2021,Schwanengasse,madretschkanal,1,,,knautia arvensis,1  patch,2,,
07-05-2021,Schwanengasse,madretschkanal,1,,,lonicera xylosteum,several,1,,
07-05-2021,Schwanengasse,madretschkanal,1,,,salvia pratensis,2 patches,2,,
07-05-2021,Schwanengasse,madretschkanal,1,,,Capsella bursa-pastoris,1  patch,1,,
07-05-2021,Schwanengasse,madretschkanal,1,,,ranunculus bulbosus,1  patch,2,,
07-05-2021,Schwanengasse,madretschkanal,1,,,glechoma hederacea,scattered,2,,
07-05-2021,Schwanengasse,madretschkanal,1,,,sisymbrium officinale,scattered,2,,
07-05-2021,Schwanengasse,madretschkanal,1,,,veronica persica,scattered,1,,
07-05-2021,Schwanengasse,madretschkanal,1,,,alliaria petiolata,scattered,2,,
07-05-2021,Schwanengasse,madretschkanal,1,,,urtica dioica,Signficant % of cover,2,,
07-05-2021,Schwanengasse,madretschkanal,1,,,senecio vulgaris,1  patch,1,,
07-05-2021,Schwanengasse,madretschkanal,1,,,valerianella locusta,1  patch,1,,
07-05-2021,Brueggstrasse,area,2,,,kerria japonica,several individuals,2,,
07-05-2021,Brueggstrasse,area,2,,,iberis sempervirens,1  patch,1,,
07-05-2021,Brueggstrasse,area,2,,,vinca minor,Signficant % of cover,2,,
07-05-2021,Brueggstrasse,area,2,,,spiraea chamaedryfolia,several individuals,2,,
07-05-2021,Brueggstrasse,area,2,,,sonchus oleraceus,scattered,2,,
07-05-2021,Brueggstrasse,area,2,,,taraxacum,scattered,1,,
07-05-2021,Brueggstrasse,area,2,,,lonicera tatarica,2 individuals,1,,
07-05-2021,Brueggstrasse,area,2,,,lonicera xylosteum,2 individuals,1,,
07-05-2021,Brueggstrasse,area,2,,,lonicera morrowii,1,1,,
07-05-2021,Brueggstrasse,area,2,,,syringa vulgaris,3,2,,
26-03-2021,Brueggstrasse,area,2,,,Forsythia x intermedia,Signficant % of cover,2,,
26-03-2021,Brueggstrasse,area,2,,,vinca minor,Signficant % of cover,,,
26-03-2021,Brueggstrasse,area,2,,,hedera helix,Signficant % of cover,2,1,
26-03-2021,Brueggstrasse,area,2,,,Berberis aquifolium,3 patches,2,,
26-03-2021,Brueggstrasse,area,2,,,Anemone nemorosa,1  patch,2,,
26-03-2021,Brueggstrasse,area,2,,,corylus avellana,scattered,1,,
26-03-2021,Brueggstrasse,area,2,,,taraxacum,scattered,1,,
26-03-2021,Brueggstrasse,area,2,,,cardamine hirsuta,scattered,1,,
26-03-2021,Brueggstrasse,area,2,,,Erophila verna,scattered,1,,
04-05-2021,langholz,forest,1,,,taraxacum officnale,scattered,1,,
04-05-2021,langholz,forest,1,,,ranunculus acris,patches,1,,
04-05-2021,langholz,forest,1,,,Medicago lupulina,scattered,1,,
04-05-2021,langholz,forest,1,,,glechoma hederacea,Some % of cover,2,,
04-05-2021,langholz,forest,1,,,lamium galeobdolon,Some % of cover,2,,
04-05-2021,langholz,forest,1,,,alliaria petiolata,scattered,2,,
04-05-2021,langholz,forest,1,,,rumex obtusifolius,patches,2,,
04-05-2021,langholz,forest,1,,,ajuga reptans,patches,2,,
04-05-2021,langholz,forest,1,,,ranunculus repens,2 patches,1,,
04-05-2021,langholz,forest,1,,,vicia sativa,patches,1,,
04-05-2021,langholz,forest,1,,,veronica persica,2 patches,1,,
04-05-2021,langholz,forest,1,,,fragaria vesca,1 big patch,1,,
04-05-2021,langholz,forest,1,,,veronica hederifolia,Some % of cover,1,,
04-05-2021,langholz,forest,2,,,Anemone nemorosa,Some % of cover,2,,
04-05-2021,langholz,forest,2,,,lamium galeobdolon,Signficant % of cover,2,,
04-05-2021,langholz,forest,2,,,veronica hederifolia,Some % of cover,1,,
04-05-2021,langholz,forest,2,,,galium odoratum,Some % of cover,2,,
04-05-2021,langholz,forest,2,,,alliaria petiolata,Some % of cover,2,,
04-05-2021,langholz,forest,2,,,viola reichenbachiana,scattered,1,,
04-05-2021,langholz,forest,2,,,lathyrus vernus,several patches,2,,
04-05-2021,langholz,forest,2,,,arum maculatum,Some % of cover,2,,
04-05-2021,langholz,forest,2,,,polygonatum biflorum,1  patch,1,,
13-05-2021,sonnenfeld,suze,2,,,Medicago lupulina,scattered,1,,
13-05-2021,sonnenfeld,suze,2,,,sorbus aucuparia,1,2,,
13-05-2021,sonnenfeld,suze,2,,,taraxacum,scattered,1,,
13-05-2021,sonnenfeld,suze,2,,,alliaria petiolata,scattered,2,,
13-05-2021,sonnenfeld,suze,2,,,glechoma hederacea,scattered,2,,
13-05-2021,sonnenfeld,suze,2,,,Equisetum arvense,Some % of cover,2,,
13-05-2021,sonnenfeld,suze,2,,,ranunculus acris,Some % of cover,1,,
13-05-2021,Holunderweg,madretschkanal,1,,,senecio vulgaris,Some % of cover,2,,
13-05-2021,Holunderweg,madretschkanal,1,,,erigeron annuus,Some % of cover,2,,
13-05-2021,Holunderweg,madretschkanal,1,,,sanguisorba minor,patches,2,,
13-05-2021,Holunderweg,madretschkanal,1,,,geranium robertanium,3 patches,2,,
13-05-2021,Holunderweg,madretschkanal,1,,,plantago lanceolata,scattered,2,,
13-05-2021,Holunderweg,madretschkanal,1,,,geranium pyrenaicum,3 patches,1,,
13-05-2021,Holunderweg,madretschkanal,1,,,carduus crispus,Some % of cover,,,
13-05-2021,Holunderweg,madretschkanal,1,,,Medicago lupulina,scattered,,,
13-05-2021,Holunderweg,madretschkanal,1,,,sisymbrium officinale,scattered,,,
13-05-2021,Holunderweg,madretschkanal,1,,,cerastium glomeratum,scattered,,,
13-05-2021,Holunderweg,madretschkanal,1,,,anthriscus sylvestris,Some % of cover,,,
13-05-2021,Holunderweg,madretschkanal,1,,,urtica dioica,Some % of cover,,,
13-05-2021,Holunderweg,madretschkanal,1,,,alliaria petiolata,Some % of cover,,,
13-05-2021,Holunderweg,madretschkanal,1,,,taraxacum,Some % of cover,,,
13-05-2021,Holunderweg,madretschkanal,1,,,vicia sativa,scattered,,,
13-05-2021,Holunderweg,madretschkanal,1,,,achillea millefolilum,1  patch,,,
13-05-2021,Holunderweg,madretschkanal,1,,,leucanthemum vulgare,1  patch,,,
13-05-2021,Holunderweg,madretschkanal,1,,,lamium maculatum,1  patch,,,
13-05-2021,Holunderweg,madretschkanal,1,,,Erophila verna,scattered,1,,
13-05-2021,Holunderweg,madretschkanal,1,,,myosotis arvensis,1 patch,1,,
13-05-2021,Holunderweg,madretschkanal,1,,,sonchus asper,scattered,2,,
13-05-2021,Holunderweg,madretschkanal,1,,,sorbus aria,1,2,,
13-05-2021,Holunderweg,madretschkanal,1,,,ranunculus repens,1  patch,1,,
13-05-2021,Holunderweg,madretschkanal,1,,,glechoma hederacea,scattered,2,,
13-05-2021,Holunderweg,madretschkanal,2,,,ranunculus repens,1 big patch,2,,
13-05-2021,Holunderweg,madretschkanal,2,,,ranunculus acris,Some % of cover,1,,
13-05-2021,Holunderweg,madretschkanal,2,,,senecio vulgaris,scattered,2,,
13-05-2021,Holunderweg,madretschkanal,2,,,urtica dioica,patches,2,,
13-05-2021,Holunderweg,madretschkanal,2,,,lamium maculatum,2 patches,2,,
13-05-2021,Holunderweg,madretschkanal,2,,,glechoma hederacea,scattered,2,,
13-05-2021,Holunderweg,madretschkanal,2,,,vicia sativa,scattered,1,,
13-05-2021,Holunderweg,madretschkanal,2,,,taraxacum,scattered,1,,
13-05-2021,Holunderweg,madretschkanal,2,,,alliaria petiolata,scattered,2,,
13-05-2021,Holunderweg,madretschkanal,2,,,galium mollugo,Some % of cover,1,,
13-05-2021,Holunderweg,madretschkanal,2,,,trifolium pratense,scattered,1,,
13-05-2021,Holunderweg,madretschkanal,2,,,carduus crispus,Some % of cover,2,,
13-05-2021,Holunderweg,madretschkanal,2,,,plantago lanceolata,scattered,2,,
13-05-2021,Holunderweg,madretschkanal,2,,,anthriscus sylvestris,Signficant % of cover,1,,
13-05-2021,Holunderweg,madretschkanal,2,,,sorbus aucuparia,1,2,,
13-05-2021,Holunderweg,madretschkanal,2,,,sorbus mougeotli,1,1,,
13-05-2021,Holunderweg,madretschkanal,2,,,rumex obtusifolius,patches,1,,
13-05-2021,Holunderweg,madretschkanal,2,,,Equisetum arvense,scattered,2,,
13-05-2021,Holunderweg,madretschkanal,2,,,heracleum sphondylium,majority of cover,1,,
13-05-2021,Holunderweg,madretschkanal,2,,,lonicera nitida,1,1,,
13-05-2021,Holunderweg,madretschkanal,2,,,Rumex acetosella,patches,1,,
13-05-2021,Holunderweg,madretschkanal,2,,,Sambucus nigra,1,1,,
13-05-2021,holunderweg,madretschkanal,3,,,aquilegia vulgaris,patches,2,,
13-05-2021,holunderweg,madretschkanal,3,,,sanguisorba minor,Some % of cover,2,,
13-05-2021,holunderweg,madretschkanal,3,,,Crataegus monogyna,2 patches,2,,
13-05-2021,holunderweg,madretschkanal,3,,,rapistrum rugosum,1  patch,1,,
13-05-2021,holunderweg,madretschkanal,3,,,Equisetum arvense,,2,,
13-05-2021,holunderweg,madretschkanal,3,,,ranunculus bulbosus,,1,,
13-05-2021,holunderweg,madretschkanal,3,,,vicia sepium,,1,,
13-05-2021,holunderweg,madretschkanal,3,,,trifolium pratense,,1,,
13-05-2021,holunderweg,madretschkanal,3,,,cerastium fontanum,,1,,
13-05-2021,holunderweg,madretschkanal,3,,,lamium maculatum,,2,,
13-05-2021,holunderweg,madretschkanal,3,,,knautia arvensis,,2,,
13-05-2021,holunderweg,madretschkanal,3,,,petasites hybridus,,2,,
13-05-2021,holunderweg,madretschkanal,3,,,glechoma hederacea,,2,,
13-05-2021,Mattenstrasse,berm,1,,,geranium robertanium,,2,,
13-05-2021,Mattenstrasse,berm,1,,,ajuga reptans,,2,,
13-05-2021,Mattenstrasse,berm,1,,,geum urbanum,,2,,
13-05-2021,Mattenstrasse,berm,1,,,urtica dioica,,2,,
13-05-2021,Mattenstrasse,berm,1,,,veronica chaemaedrys,,2,,
13-05-2021,Mattenstrasse,berm,1,,,Equisetum arvense,,2,,
13-05-2021,Mattenstrasse,berm,1,,,geranium pyrenaicum,,1,,
13-05-2021,Mattenstrasse,berm,1,,,vicia sativa,,1,,
14-05-2021,vorhoelzli,forest,1,,,veronica beccabunga,,2,,
14-05-2021,vorhoelzli,forest,1,,,taraxacum,,1,,
14-05-2021,vorhoelzli,forest,1,,,Equisetum arvense,,2,,
14-05-2021,vorhoelzli,forest,1,,,galium odoratum,,2,,
14-05-2021,vorhoelzli,forest,1,,,ranunculus bulbosus,,1,,
14-05-2021,vorhoelzli,forest,1,,,fragaria vesca,,1,,
14-05-2021,vorhoelzli,forest,1,,,glechoma hederacea,,2,,
14-05-2021,vorhoelzli,forest,1,,,cardamine flexuosa,,2,,
14-05-2021,vorhoelzli,forest,1,,,hedera helix,,2,,
14-05-2021,vorhoelzli,forest,1,,,senecio vulgaris,,2,,
14-05-2021,vorhoelzli,forest,1,,,veronica chaemaedrys,,2,,
14-05-2021,vorhoelzli,forest,1,,,urtica dioica,,2,,
14-05-2021,vorhoelzli,forest,1,,,euphorbia cyparissias,,2,,
14-05-2021,vorhoelzli,forest,2,,,hedera helix,Some % of cover,2,,
14-05-2021,vorhoelzli,forest,2,,,geum urbanum,3 patches,2,,
14-05-2021,vorhoelzli,forest,2,,,trifolium pratense,patches,1,,
14-05-2021,vorhoelzli,forest,2,,,lonicera xylosteum,patches,2,,
14-05-2021,vorhoelzli,forest,2,,,rubus caesius,Some % of cover,1,,
14-05-2021,vorhoelzli,forest,2,,,galium mollugo,patches,1,,
14-05-2021,vorhoelzli,forest,2,,,rumex obtusifolius,patches,2,,
14-05-2021,vorhoelzli,forest,2,,,ajuga reptans,patches,2,,
14-05-2021,vorhoelzli,forest,2,,,glechoma hederacea,patches,2,,
14-05-2021,vorhoelzli,forest,2,,,taraxacum,patches,1,,
14-05-2021,vorhoelzli,forest,2,,,urtica dioica,patches,2,,
14-05-2021,vorhoelzli,forest,2,,,vicia sativa,1 patch,1,,
14-05-2021,vorhoelzli,forest,2,,,galium odoratum,Signficant % of cover,2,,
14-05-2021,vorhoelzli,forest,2,,,lamium galeobdolon,Signficant % of cover,2,,
14-05-2021,vorhoelzli,forest,2,,,veronica chaemaedrys,Some % of cover,2,,
14-05-2021,vorhoelzli,forest,2,,,ranunculus auricomus,2 patches,2,,
14-05-2021,vorhoelzli,forest,2,,,myosotis arvensis,2 patches,2,,
14-05-2021,vorhoelzli,forest,2,,,crataegus laevigata,2 individuals,2,,
14-05-2021,vorhoelzli,forest,2,,,geranium robertanium,patches,2,,
14-05-2021,vorhoelzli,forest,3,,,petasites albus,1 patch,1,,
14-05-2021,vorhoelzli,forest,3,,,geranium robertanium,2 patches,,,
14-05-2021,vorhoelzli,forest,3,,,hedera helix,Some % of cover,1,,
14-05-2021,vorhoelzli,forest,3,,,polygonatum multiflorum,2 patches,,,
14-05-2021,vorhoelzli,forest,3,,,galium odoratum,Signficant % of cover,,,
14-05-2021,vorhoelzli,forest,3,,,lamium galeobdolon,Some % of cover,,,
14-05-2021,vorhoelzli,forest,3,,,veronica chaemaedrys,patches  scattered,,,
14-05-2021,vorhoelzli,forest,3,,,vicia sepium,patches,,,
14-05-2021,vorhoelzli,forest,3,,,alliaria petiolata,scattered,,,
14-05-2021,vorhoelzli,forest,4,,,silene dioica,Some % of cover,,,
14-05-2021,vorhoelzli,forest,4,,,galium odoratum,Signficant % of cover,,,
14-05-2021,vorhoelzli,forest,4,,,lamium galeobdolon,Some % of cover,,,
14-05-2021,vorhoelzli,forest,4,,,veronica serpyllifolia,patches,,,
14-05-2021,vorhoelzli,forest,4,,,veronica chaemaedrys,patches,,,
14-05-2021,vorhoelzli,forest,4,,,fragaria vesca,Some % of cover,,,
14-05-2021,vorhoelzli,forest,4,,,glechoma hederacea,scattered,,,
14-05-2021,vorhoelzli,forest,4,,,Anemone nemorosa,Some % of cover,,,
14-05-2021,vorhoelzli,forest,4,,,trifolium resupinatum,patches,,,
14-05-2021,vorhoelzli,forest,4,,,taraxacum,,,,
14-05-2021,vorhoelzli,forest,4,,,hedera helix,,,,
14-05-2021,vorhoelzli,forest,4,,,tussilago farfara,,,,
14-05-2021,vorhoelzli,forest,4,,,crataegus laevigata,,,,
14-05-2021,vorhoelzli,forest,4,,,urtica dioica,,,,
14-05-2021,vorhoelzli,forest,4,,,ranunculus acris,,,,
08-05-2021,fuchsenried,forest,1,,,saponaria ocymoides,1 patch,,,
08-05-2021,fuchsenried,forest,1,,,geranium pyrenaicum,Some % of cover,,,
08-05-2021,fuchsenried,forest,1,,,crataegus laevigata,1  patch,,,
08-05-2021,fuchsenried,forest,1,,,chelidonium majus,1  patch,,,
08-05-2021,fuchsenried,forest,1,,,geranium robertanium,2 patches,,,
08-05-2021,fuchsenried,forest,1,,,glechoma hederacea,scattered,,,
08-05-2021,fuchsenried,forest,1,,,galium aparine,scattered,,,
08-05-2021,fuchsenried,forest,1,,,alliaria petiolata,scattered,,,
08-05-2021,fuchsenried,forest,1,,,urtica dioica,,,,
08-05-2021,fuchsenried,forest,1,,,taraxacum,,,,
08-05-2021,fuchsenried,forest,1,,,sonchus asper,,,,
08-05-2021,fuchsenried,forest,1,,,veronica hederifolia,,,,
08-05-2021,fuchsenried,forest,2,,,alliaria petiolata,,,,
08-05-2021,fuchsenried,forest,2,,,galium odoratum,,,,
08-05-2021,fuchsenried,forest,2,,,veronica chaemaedrys,,,,
08-05-2021,fuchsenried,forest,2,,,ajuga reptans,,,,
08-05-2021,fuchsenried,forest,2,,,taraxacum,,,,
08-05-2021,fuchsenried,forest,2,,,lathyrus vernus,,,,
08-05-2021,fuchsenried,forest,2,,,ranunculus tuberosus,,,,
08-05-2021,fuchsenried,forest,2,,,ajuga reptans,,,,
08-05-2021,fuchsenried,forest,2,,,geranium molle,,,,
08-05-2021,fuchsenried,forest,2,,,sanguisorba minor,,,,
08-05-2021,fuchsenried,forest,2,,,vicia sepium,,,,
08-05-2021,fuchsenried,forest,2,,,Anemone nemorosa,,,,
08-05-2021,fuchsenried,forest,2,,,Crataegus monogyna,,1,,
08-05-2021,fuchsenried,forest,2,,,phyteuma spicatum,1  patch,1,,
08-05-2021,fuchsenried,forest,3,,,veronica chaemaedrys,Some % of cover,2,,
08-05-2021,fuchsenried,forest,3,,,ajuga reptans,patches,2,,
08-05-2021,fuchsenried,forest,3,,,galium mollugo,patches,1,,
08-05-2021,fuchsenried,forest,3,,,lotus corniculatus,patches,2,,
08-05-2021,fuchsenried,forest,3,,,geranium pyrenaicum,patches,2,,
08-05-2021,fuchsenried,forest,3,,,hedera helix,Some % of cover,2,,
08-05-2021,fuchsenried,forest,3,,,viburnum lantana,patches,2,,
08-05-2021,fuchsenried,forest,3,,,vicia sepium,Some % of cover,1,,
08-05-2021,fuchsenried,forest,3,,,trifolium dubium,scattered,1,,
08-05-2021,fuchsenried,forest,3,,,saxifraga tridactylites,scattered,1,,
08-05-2021,fuchsenried,forest,3,,,lonicera xylosteum,4 patches,2,,
08-05-2021,fuchsenried,forest,3,,,ranunculus acris,patches,1,,
08-05-2021,fuchsenried,forest,3,,,fragaria vesca,,1,,
08-05-2021,fuchsenried,forest,3,,,erigeron annuus,,2,,
08-05-2021,fuchsenried,forest,3,,,sanguisorba minor,,2,,
08-05-2021,fuchsenried,forest,3,,,geranium pusillum,,1,,
08-05-2021,fuchsenried,forest,3,,,cerastium glomeratum,,1,,
08-05-2021,fuchsenried,forest,3,,,plantago lanceolata,,2,,
12-05-2021,schloesslifeld,suze,2,,,myrrhis odorata,Signficant % of cover,1,,
12-05-2021,schloesslifeld,suze,2,,,salvia pratensis,3 patches,2,,
12-05-2021,schloesslifeld,suze,2,,,trifolium pratense,patches,1,,
12-05-2021,schloesslifeld,suze,2,,,rhinanthus alectorolophus,patches,1,,
12-05-2021,schloesslifeld,suze,2,,,urtica dioica,patches,2,,
12-05-2021,schloesslifeld,suze,2,,,prunus mahaleb,1,1,,
12-05-2021,schloesslifeld,suze,2,,,centaurea scabiosa,Some % of cover,2,,
12-05-2021,schloesslifeld,suze,2,,,galium mollugo,Some % of cover,1,,
12-05-2021,schloesslifeld,suze,2,,,taraxacum,patches,1,,
12-05-2021,schloesslifeld,suze,2,,,plantago lanceolata,scattered,1,,
12-05-2021,schloesslifeld,suze,2,,,bellis perennis,1  patch,2,,
12-05-2021,schloesslifeld,suze,2,,,veronica persica,scattered,1,,
12-05-2021,schloesslifeld,suze,2,,,ajuga reptans,scattered,2,,
12-05-2021,schloesslifeld,suze,2,,,alliaria petiolata,scattered,2,,
12-05-2021,schloesslifeld,suze,2,,,tragopogon pratensis,2 patches,2,,
12-05-2021,schloesslifeld,suze,2,,,ranunculus acris,scattered,1,,
12-05-2021,schloesslifeld,suze,2,,,ranunculus bulbosus,1  patch,2,,
12-05-2021,schloesslifeld,suze,2,,,geranium pratense,patches,1,,
12-05-2021,schloesslifeld,suze,2,,,Medicago lupulina,scattered,1,,
12-05-2021,holunderweg,madretschkanal,5,,,Equisetum arvense,Some % of cover,2,,
12-05-2021,holunderweg,madretschkanal,5,,,ranunculus acris,2 patches,1,,
12-05-2021,holunderweg,madretschkanal,5,,,geranium robertanium,1 big patch,2,,
12-05-2021,holunderweg,madretschkanal,5,,,galium mollugo,,1,,
12-05-2021,holunderweg,madretschkanal,5,,,vicia sepium,,1,,
12-05-2021,holunderweg,madretschkanal,5,,,Crataegus monogyna,,1,,
12-05-2021,holunderweg,madretschkanal,4,,,aquilegia vulgaris,Some % of cover,2,,
12-05-2021,holunderweg,madretschkanal,4,,,galium mollugo,Some % of cover,1,,
12-05-2021,holunderweg,madretschkanal,4,,,trifolium repens,1  patch,1,,
12-05-2021,holunderweg,madretschkanal,4,,,Crataegus monogyna,4,2,,
12-05-2021,holunderweg,madretschkanal,4,,,lamium maculatum,1  patch,2,,
12-05-2021,holunderweg,madretschkanal,4,,,ajuga reptans,scattered,2,,
12-05-2021,holunderweg,madretschkanal,4,,,glechoma hederacea,scattered,2,,
12-05-2021,holunderweg,madretschkanal,4,,,urtica dioica,patches,2,,
12-05-2021,holunderweg,madretschkanal,4,,,hedera helix,Some % of cover,2,,
12-05-2021,holunderweg,madretschkanal,4,,,sanguisorba minor,Some % of cover,2,,
12-05-2021,holunderweg,madretschkanal,4,,,veronica beccabunga,1 big patch,1,,
12-05-2021,holunderweg,madretschkanal,4,,,ranunculus tuberosus,Some % of cover,1,,
12-05-2021,holunderweg,madretschkanal,4,,,ranunculus acris,Some % of cover,1,,
12-05-2021,holunderweg,madretschkanal,4,,,trifolium pratense,scattered,1,,
12-05-2021,holunderweg,madretschkanal,4,,,geranium sylvaticum,3 patches,1,,
12-05-2021,holunderweg,madretschkanal,4,,,myosotis arvensis,2 patches,1,,
12-05-2021,holunderweg,madretschkanal,4,,,vicia sepium,scattered,1,,
12-05-2021,buerenstrasse,suze,1,,,lepidium virginicum,patches,1,,
12-05-2021,buerenstrasse,suze,1,,,lepidium densiflorum,patches,1,,
12-05-2021,buerenstrasse,suze,1,,,saxifraga tridactylites,scattered,1,,
12-05-2021,buerenstrasse,suze,1,,,myosotis arvensis,2 patches,1,,
12-05-2021,buerenstrasse,suze,1,,,senecio vulgaris,scattered patches,2,,
12-05-2021,buerenstrasse,suze,1,,,hieracium pilosella,patches,1,,
12-05-2021,buerenstrasse,suze,1,,,hieracium murorum,patches,1,,
12-05-2021,buerenstrasse,suze,1,,,Capsella bursa-pastoris,scattered patches,2,,
12-05-2021,buerenstrasse,suze,1,,,geranium pusillum,1  patch,1,,
12-05-2021,buerenstrasse,suze,1,,,veronica persica,scattered,1,,
12-05-2021,buerenstrasse,suze,1,,,cymbalaria muralis,2 big patches,2,,
12-05-2021,buerenstrasse,suze,1,,,cerastium fontanum,scattered,1,,
12-05-2021,buerenstrasse,suze,1,,,Stellaria media,patches,1,,
12-05-2021,buerenstrasse,suze,1,,,rumex obtusifolius,1  patch,1,,
12-05-2021,buerenstrasse,suze,1,,,ranunculus acris,scattered,1,,
12-05-2021,buerenstrasse,suze,1,,,Medicago lupulina,scattered,1,,
12-05-2021,buerenstrasse,suze,1,,,taraxacum,scattered,1,,
12-05-2021,buerenstrasse,suze,1,,,muscari neglectum,1 big patch,1,,
12-05-2021,suze fussweg,suze,3,,,tragopogon pratensis,patches,2,,
12-05-2021,suze fussweg,suze,3,,,salvia pratensis,Some % of cover,2,,
12-05-2021,suze fussweg,suze,3,,,dianthus carthusianorum,patches,1,,
12-05-2021,suze fussweg,suze,3,,,onobrychis viciifolia,Some % of cover,2,,
12-05-2021,suze fussweg,suze,3,,,leucanthemum vulgare,patches,2,,
12-05-2021,suze fussweg,suze,3,,,lotus corniculatus,patches,1,,
12-05-2021,suze fussweg,suze,3,,,rumex obtusifolius,patches,2,,
12-05-2021,suze fussweg,suze,3,,,anthyllis vulneraria,patches,2,,
12-05-2021,suze fussweg,suze,3,,,crepis biennis,patches,1,,
12-05-2021,suze fussweg,suze,3,,,crataegus germanica,1,1,,
12-05-2021,suze fussweg,suze,3,,,centaurea jacea,,,,
12-05-2021,suze fussweg,suze,3,,,reseda lutea,,,,
12-05-2021,suze fussweg,suze,3,,,medicago lupulina,,,,
12-05-2021,suze fussweg,suze,3,,,plantago lanceolata,,,,
12-05-2021,suze fussweg,suze,3,,,centaurea scabiosa,,,,
12-05-2021,suze fussweg,suze,2,,,reseda lutea,1  patch,2,,
12-05-2021,suze fussweg,suze,2,,,sonchus oleraceus,1  patch,2,,
12-05-2021,suze fussweg,suze,2,,,ranunculus acris,scattered,1,,
12-05-2021,suze fussweg,suze,2,,,knautia arvensis,2 patches,2,,
12-05-2021,suze fussweg,suze,2,,,hedera helix,Some % of cover,2,,
12-05-2021,suze fussweg,suze,2,,,trifolium pratense,Some % of cover,2,,
12-05-2021,suze fussweg,suze,2,,,geranium pyrenaicum,patches,2,,
12-05-2021,suze fussweg,suze,2,,,taraxacum,scattered,1,,
12-05-2021,suze fussweg,suze,2,,,medicago lupulina,Some % of cover,1,,
12-05-2021,suze fussweg,suze,2,,,senecio vulgaris,scattered,2,,
12-05-2021,suze fussweg,suze,2,,,geranium robertanium,patches,2,,
12-05-2021,suze fussweg,suze,2,,,galium mollugo,scattered,1,,
12-05-2021,suze fussweg,suze,2,,,cymbalaria muralis,1  patch,2,,
12-05-2021,suze fussweg,suze,2,,,ranunculus repens,1  patch,1,,
12-05-2021,suze fussweg,suze,2,,,euonymus europaeus,1  patch,2,,
19-05-2021,Blumenrain,area,1,,,lonicera pileata,1  patch,1,,
19-05-2021,Blumenrain,area,1,,,parthenocissus triscupidata,1  patch,1,,
19-05-2021,Blumenrain,area,1,,,ajuga reptans,Some % of cover,2,,
19-05-2021,Blumenrain,area,1,,,hedera helix,scattered,2,1,
19-05-2021,Blumenrain,area,1,,,Potentilla sterilis,1  patch,1,,
19-05-2021,Blumenrain,area,1,,,glechoma hederacea,scattered,2,,
19-05-2021,Blumenrain,area,1,,,achillea millefolilum,Some % of cover,2,,
19-05-2021,Blumenrain,area,1,,,centaurea jacea,Some % of cover,2,,
19-05-2021,Blumenrain,area,1,,,solidago canadensis,1  patch,1,1,
19-05-2021,Blumenrain,area,1,,,galium mollugo,scattered,2,,
19-05-2021,Blumenrain,area,1,,,taraxacum,scattered,1,,
19-05-2021,Blumenrain,area,1,,,veronica serpyllifolia,scattered,2,,
19-05-2021,Blumenrain,area,1,,,veronica arvensis,scattered,2,,
